Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter
"Ahead of the July 4 holiday, we are traveling the state to urge folks to wear a mask, practice social distancing, wash hands regularly, &amp; follow the guidance provided by health officials. Let's do the right thing &amp; stop the spread of COVID-19 in GA! #gapol",288,2020-06-30 13:42:02,Twitter Web App,242,51,BrianKempGA,1277960589894193152,,47437206,False,https://t.co/mjry4cZ7p2,en,June,Q2
"Wear a mask, practice social distancing, wash your hands, and continue to follow the guidance provided by public health officials. Together, we can protect the lives - and livelihoods - of all Georgians! #gapol",210,2020-06-29 15:55:06,Twitter Web App,184,32,BrianKempGA,1277631686713507840,47437206.0,47437206,False,,en,June,Q2
"While encouraged by our progress (hospital surge capacity, increased testing, PPE availability, etc.), the fight against COVID-19 is far from over.",147,2020-06-29 15:55:05,Twitter Web App,212,23,BrianKempGA,1277631685799092225,,47437206,False,,en,June,Q2
ICYMI: ‘SK innovation’ plans $940 million expansion in Georgia #gapol,93,2020-06-29 09:03:23,Twitter Web App,123,18,BrianKempGA,1277528078235901954,,47437206,False,https://t.co/ZgBxaIIomn,en,June,Q2
ICYMI: ‘Georgia is too great to hate’: Kemp signs hate crimes bill #gapol,98,2020-06-27 14:14:56,Twitter Web App,323,59,BrianKempGA,1276881705606021121,,47437206,False,https://t.co/6RdW0zkmOA,en,June,Q2
We are STILL in this fight together. Do the right thing and let's protect the lives - and livelihoods - of all Georgians! #gapol,153,2020-06-25 18:47:58,Twitter Web App,131,19,BrianKempGA,1276225639293562880,,47437206,False,https://t.co/3kFt9fZf6T,en,June,Q2
"ICYMI: Milletech Systems Inc. to move operations to Georgia, create 465 jobs in Fulton County #gapol",124,2020-06-25 18:40:10,Twitter Web App,52,9,BrianKempGA,1276223679047913472,,47437206,False,https://t.co/2qxJzedTPM,en,June,Q2
"For years, cartels have used GA as a distribution hub for drugs, weapons, &amp; lives. By working in coordination w/ fed, state, &amp; local law enforcement, we are dismantling their supply chain &amp; protecting communities from dangerous, violent criminals. #gapol",291,2020-06-25 18:33:08,Twitter Web App,288,51,BrianKempGA,1276221908359491587,,47437206,False,https://t.co/X9n8GCACHm,en,June,Q2
"While I'm proud of our swift response to COVID-19 &amp; measured steps forward, we cannot grow complacent. Wear a mask, practice social distancing, &amp; continue to follow guidance from health officials. Stay vigilant to keep our communities safe! #gapol",279,2020-06-25 00:40:22,Twitter Web App,189,47,BrianKempGA,1275951938828472320,,47437206,False,https://t.co/fGl4yGWgAB,en,June,Q2
"We are making strong progress in the fight against COVID-19 but now is NOT the time to rest on our laurels. Stay vigilant, follow the guidance, and let's stop the spread together! #gapol",210,2020-06-24 17:31:21,Twitter Web App,181,42,BrianKempGA,1275843969742766085,,47437206,False,https://t.co/MKLdEtueUl,en,June,Q2
"Exciting news yesterday from @HHS_ASH. @Morehouse will ""lead the initiative to coordinate a strategic network of...organizations to deliver COVID-19-related information to communities hardest hit by the pandemic.” #gapol",245,2020-06-24 12:43:50,Twitter Web App,87,20,BrianKempGA,1275771617621262336,,47437206,False,https://t.co/DxNzu3kKWK,en,June,Q2
"While much has changed over the last several months, my priorities remain the same. To keep our state moving forward &amp; minimize the long-term impact of COVID-19 on students, I strongly recommend that we cont. to prioritize public school education. #gapol",282,2020-06-23 15:30:41,Twitter Web App,213,31,BrianKempGA,1275451217053757443,,47437206,False,https://t.co/I0X8mfFedu,en,June,Q2
"God blessed me w/ three daughters - Jarrett, Lucy, &amp; Amy Porter. I am so proud of their many accomplishments, hard work, &amp; strong commitment to public service. While honored to serve as your Governor, ""Dad"" remains my favorite job and title to date. Happy Father's Day! #gapol",308,2020-06-21 11:22:08,Twitter Web App,1129,59,BrianKempGA,1274663890031448064,,47437206,False,https://t.co/wLefct9Q7n,en,June,Q2
