kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD,kw_q1,freq_q1,kw_q2,freq_q2,kw_q2YTD,freq_q2YTD
trump,22,great,16,president,19,united,24,people,18,united,20,united,120,great,50,united,59,united,120
great,16,states,15,great,18,states,21,states,16,states,18,states,113,trump,50,states,55,states,113
president,15,people,14,states,15,great,21,new,16,people,16,great,110,president,48,people,52,great,110
united,14,president,14,united,15,president,21,united,15,president,16,president,109,united,43,great,49,president,109
people,11,united,14,trump,14,trump,18,national,13,trump,15,trump,106,states,41,president,48,trump,106
states,11,trump,14,administration,11,people,18,great,13,great,15,people,94,people,34,trump,45,people,94
federal,10,house,12,new,10,federal,15,american,13,american,12,new,75,new,29,american,35,new,75
new,10,2015,12,state,9,new,12,trump,12,man,10,american,66,house,24,new,32,american,66
former,8,government,9,court,9,state,11,president,11,federal,9,house,55,government,24,federal,28,house,55
house,8,new,9,obama,9,government,10,york,9,house,9,federal,49,american,23,national,24,federal,49
university,8,media,8,people,9,american,10,news,9,world,8,government,46,state,22,house,24,government,46
government,8,american,8,together,8,thank,10,house,9,love,7,state,43,administration,18,news,21,state,43
big,7,fbi,7,million,8,congress,10,democrats,9,forward,7,national,43,federal,17,government,19,national,43
american,7,los,6,american,8,department,8,best,8,economy,7,best,38,former,16,best,18,best,38
history,7,angeles,6,best,7,best,8,night,8,job,7,administration,36,history,16,thank,18,administration,36
state,7,state,6,job,7,part,7,history,8,party,6,republican,34,court,15,republican,17,republican,34
campaign,6,end,6,government,7,news,7,court,7,republican,6,news,34,working,15,democrats,16,news,34
working,6,republican,6,post,6,administration,7,important,7,video,6,working,32,obama,15,man,16,working,32
reserve,6,senate,6,provide,6,job,6,young,7,national,5,history,32,media,14,country,15,history,32
white,6,history,6,supreme,6,national,6,republican,6,administration,5,man,32,white,14,state,15,man,32
good,6,white,6,party,6,act,6,care,6,news,5,department,31,department,14,congress,15,department,31
department,6,love,5,senator,5,chicago,6,working,6,left,5,white,31,party,13,administration,15,white,31
vote,5,enforcement,5,full,5,house,6,obama,6,2016,5,obama,29,senate,13,world,14,obama,29
investigation,5,party,5,working,5,police,6,times,5,big,5,job,28,republican,13,history,14,job,28
russia,5,asked,5,support,5,working,6,white,5,country,5,court,28,man,13,department,14,court,28
administration,5,year,5,former,5,media,5,address,5,democrats,5,thank,28,best,13,working,14,thank,28
court,5,national,5,senate,5,republican,5,country,5,nation,5,world,27,national,13,job,14,world,27
proud,5,america,5,election,5,country,5,help,5,clinton,5,york,27,job,12,help,14,york,27
night,5,man,4,nearly,5,help,5,elder,5,support,5,night,27,end,12,act,13,night,27
national,5,proud,4,crime,5,take,5,killed,5,thank,5,media,26,2015,12,white,13,media,26
end,5,still,4,win,5,presidential,4,iran,5,hillary,4,country,26,campaign,11,night,13,country,26
man,5,killed,4,call,4,real,4,story,5,move,4,democrats,26,russia,11,big,12,democrats,26
article,4,could,4,article,4,given,4,passed,5,war,4,party,26,election,11,support,12,party,26
show,4,released,4,sunday,4,freethe,4,government,5,attack,4,congress,25,proud,11,young,12,congress,25
thing,4,son,4,department,4,justice,4,supreme,5,act,4,senate,25,investigation,11,obama,12,senate,25
senator,4,world,4,man,4,nations,4,fake,5,democrat,4,end,24,million,11,love,12,end,24
low,4,yesterday,4,strong,4,big,4,justice,5,senator,4,big,23,good,11,story,12,big,23
york,4,department,4,good,4,white,4,cloudy,4,leaders,4,million,23,fbi,11,york,12,million,23
wwe,4,york,4,pay,4,investigation,4,voted,4,protect,4,russia,23,post,10,court,12,russia,23
complete,4,working,4,think,4,court,4,second,4,government,4,campaign,23,law,10,fake,11,campaign,23
death,4,used,4,texas,4,finally,4,department,4,help,4,story,22,think,10,important,11,story,22
las,4,law,4,thank,4,ruling,4,military,4,story,4,fbi,22,vote,10,forward,11,fbi,22
security,4,comey,4,mass,4,support,4,man,4,complete,4,presidential,22,america,10,nation,11,presidential,22
clinton,4,news,4,hoax,4,fake,4,hard,4,radical,4,love,22,americans,10,party,11,love,22
become,4,americans,4,house,4,america,4,federal,4,million,4,support,21,love,9,take,11,support,21
obama,4,nothing,4,republican,4,city,4,friday,4,white,4,security,21,big,9,security,10,security,21
vegas,4,crime,3,federal,4,world,4,source,4,bipartisan,4,think,21,senator,9,video,10,think,21
pittsburgh,4,incredible,3,shooting,4,called,4,congress,4,came,4,act,21,shooting,9,killed,10,act,21
congress,4,life,3,center,4,end,4,americans,4,donald,4,americans,20,world,9,police,10,americans,20
thank,4,amazing,3,media,4,million,4,take,4,good,4,proud,20,hoax,9,2016,10,proud,20
real,4,statement,3,making,4,response,3,strong,4,disaster,4,election,20,night,9,presidential,10,election,20
trying,4,use,3,russia,4,information,3,john,4,election,4,2016,20,together,9,part,10,2016,20
think,4,therehey,3,world,4,committed,3,tackle,4,everyone,4,fake,20,crime,9,supreme,9,fake,20
hillary,4,understand,3,americans,4,nation,3,security,4,new,4,former,20,university,9,released,9,former,20
rates,4,admitted,3,love,4,women,3,scrolls,4,think,4,important,19,york,9,economy,9,important,19
best,3,election,3,night,4,mobile,3,political,4,reserve,3,help,19,clinton,9,russia,9,help,19
press,3,best,3,seen,4,program,3,released,4,cleveland,3,america,19,nothing,9,military,9,america,19
largest,3,former,3,washington,4,safe,3,health,4,amendment,3,supreme,19,supreme,9,care,9,supreme,19
republican,3,following,3,2016,4,bend,3,russia,4,incredible,3,military,19,news,9,clinton,9,military,19
usa,3,morning,3,bloomberg,4,video,3,bill,4,save,3,justice,18,justice,8,political,9,justice,18
information,3,old,3,samsung,3,group,3,amendment,4,economic,3,senator,18,year,8,million,9,senator,18
approved,3,investigation,3,baltimore,3,forward,3,uespwiki,4,data,3,clinton,18,thank,8,justice,9,clinton,18
beautiful,3,democrats,3,second,3,john,3,canada,4,security,3,city,18,support,8,information,8,city,18
jokeit,3,seen,3,jobs,3,washington,3,thing,3,joining,3,beautiful,17,could,8,think,8,beautiful,17
post,3,bill,3,days,3,meet,3,information,3,pay,3,may,17,asked,8,end,8,may,17
coming,3,pleased,3,america,3,fed,3,nation,3,greatest,3,investigation,17,death,8,john,8,investigation,17
election,3,told,3,countries,3,11,3,thank,3,club,3,political,17,strong,8,donald,8,political,17
happy,3,mainstream,3,attorney,3,daca,3,report,3,dems,3,killed,17,announce,8,everyone,8,killed,17
news,3,director,3,argued,3,enough,3,across,3,school,3,take,17,seen,8,media,8,take,17
justice,3,greatest,3,law,3,days,3,put,3,fbi,3,together,17,article,8,friday,8,together,17
hoax,3,ready,3,nation,3,billion,3,considering,3,tremendous,3,washington,17,security,8,campaign,8,washington,17
minister,3,board,3,v,3,system,3,may,3,destroy,3,released,16,full,8,decision,7,released,16
latest,3,presidential,3,3,3,gop,3,defense,3,california,3,death,16,center,7,conference,7,death,16
though,3,week,3,vote,3,vpn,3,army,3,military,3,left,16,2016,7,disaster,7,left,16
strong,3,team,3,knows,3,story,3,tax,3,area,3,hoax,16,country,7,city,7,hoax,16
known,3,deal,3,order,3,christmas,3,together,3,november,3,war,16,continue,7,iran,7,war,16
character,3,rights,3,god,3,players,3,resources,3,visitors,3,year,16,michael,7,times,7,year,16
criminal,3,november,3,usa,3,supreme,3,making,3,congressional,3,young,16,huge,7,canada,7,young,16
interest,3,michael,3,community,3,important,3,year,3,monday,3,bill,16,important,7,america,7,bill,16
tower,3,stay,3,david,3,may,3,giants,3,thought,3,strong,16,still,7,source,7,strong,16
na,3,5,3,announce,3,closely,3,amazing,3,china,3,nation,16,fake,7,amendment,7,nation,16
immigration,3,8,3,error,3,fbi,3,program,3,texas,3,part,16,washington,7,health,7,part,16
year,3,past,3,investigation,3,criminal,3,week,3,state,3,university,15,hillary,7,election,7,university,15
corrupt,3,committee,3,r,3,devastating,3,democratic,3,please,3,hillary,15,committee,7,california,7,hillary,15
play,3,announce,3,islamic,3,#1,3,black,3,organization,3,china,15,vegas,7,incredible,7,china,15
committee,3,book,3,award,3,loved,3,work,3,another,3,good,15,mass,7,called,7,good,15
hard,3,justice,3,michigan,3,love,3,hoax,3,killed,3,full,15,friend,7,nations,7,full,15
north,3,passed,3,lead,3,conference,3,association,3,released,3,information,15,congress,7,article,7,information,15
huge,3,second,3,important,3,able,3,poll,3,campaign,3,article,15,november,7,strong,7,article,15
job,3,federal,3,ohio,3,bring,3,disturbing,3,step,3,vote,15,left,7,washington,7,vote,15
fed,3,james,3,take,3,relief,3,corrupt,3,trudeau,3,times,15,second,7,full,7,times,15
sale,3,four,3,4,3,meeting,3,affordable,3,share,3,shooting,15,texas,7,elder,7,shooting,15
looking,3,congress,3,reporting,3,100,3,racialiststhe,3,senate,3,complete,14,las,7,hillary,7,complete,14
season,3,continue,3,official,3,coming,3,big,3,russia,3,community,14,real,7,work,7,community,14
matter,3,clinton,3,war,3,leader,3,wednesday,3,decision,3,video,14,past,6,war,7,video,14
decision,3,chief,3,friend,3,friends,3,location,3,friday,3,donald,14,following,6,fbi,7,donald,14
education,3,shooting,3,san,3,david,3,trumps,3,machine,3,looking,14,win,6,passed,7,looking,14
friend,3,biggest,2,25,3,york,3,2016,3,beautiful,3,work,14,enforcement,6,second,6,work,14
offline,3,vegas,2,left,3,massive,3,illegal,3,article,3,win,14,action,6,friends,6,win,14
support,3,important,2,general,3,history,3,article,3,presidential,3,post,14,play,6,came,6,post,14
