kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
great,13,great,14,new,16,united,20,states,14,new,19,united,97
trump,13,president,14,united,15,states,19,people,12,united,18,president,90
united,12,war,12,obama,12,people,14,united,12,great,17,states,88
president,12,united,11,trump,12,president,11,great,12,states,16,new,87
states,10,states,11,president,11,government,10,state,11,president,16,great,87
news,10,party,11,states,11,national,10,government,11,people,16,people,87
national,9,people,11,administration,10,new,9,new,8,government,9,trump,72
new,8,trump,10,american,9,great,8,president,8,american,9,government,53
people,7,news,10,government,8,house,8,youthank,7,news,8,news,51
article,7,new,9,people,8,white,7,party,6,country,8,state,46
help,7,republican,8,york,7,news,7,city,6,trump,8,national,44
working,7,world,8,great,7,department,7,trump,6,live,7,american,41
end,6,federal,7,man,6,trump,7,year,6,york,7,man,39
world,6,end,7,state,6,state,6,story,5,russia,7,world,38
media,6,nothing,7,big,6,senate,6,good,5,obama,7,federal,36
russia,6,fake,7,world,6,article,6,federal,5,love,7,obama,33
city,6,american,6,radical,6,security,5,stop,5,federal,6,party,33
election,5,supreme,6,early,6,iran,5,morning,5,house,6,house,32
senate,5,national,6,working,6,russia,5,south,5,pay,6,fake,31
man,5,country,6,white,5,job,5,best,5,hard,6,white,30
accused,5,republicans,6,news,5,lot,5,world,5,military,6,working,29
debate,5,tuesday,6,thank,5,committee,5,white,5,americans,5,country,29
federal,5,government,6,saturday,5,federal,5,partnership,5,working,5,york,28
state,5,state,6,house,5,game,5,fired,5,man,5,republican,28
fake,5,written,6,thing,5,could,5,man,5,world,5,good,27
thank,5,presidential,6,looks,5,love,5,republican,5,state,5,department,26
scrolls,4,called,6,killed,5,order,4,russian,4,media,5,media,26
house,4,americans,6,media,5,approved,4,syria,4,administration,5,russia,25
daily,4,good,5,race,4,young,4,announce,4,economy,5,big,25
hard,4,help,5,fake,4,good,4,usa,4,year,5,administration,25
reports,4,job,5,minnesota,4,republicans,4,history,4,women,4,city,25
monday,4,democrats,5,friend,4,fact,4,number,4,signed,4,democrats,24
michael,4,best,5,senator,4,work,4,department,4,called,4,love,24
special,4,big,5,iran,4,california,4,team,4,running,4,year,24
dallas,4,decision,5,end,4,may,4,biggest,4,work,4,called,24
hoax,4,man,5,morning,4,post,4,big,4,win,4,best,23
white,4,hillary,5,hard,4,york,4,work,4,fake,4,help,23
republican,4,another,5,nothing,4,hotline,4,video,4,voted,4,job,22
american,4,department,5,democrats,4,called,4,trying,4,fbi,4,end,22
uespwiki,4,worked,5,called,4,means,4,house,4,left,4,work,22
asked,4,year,5,carolina,4,fake,4,media,4,free,4,thank,22
texas,4,2016,4,federal,4,service,4,military,4,white,4,war,20
democrats,4,security,4,law,4,justice,4,police,4,rights,4,hard,20
speaks,4,idea,4,considering,4,man,4,proud,3,nation,4,police,20
million,4,fbi,4,military,4,disaster,4,john,3,national,4,trying,19
security,4,asked,4,department,4,congressman,4,china,3,order,4,americans,19
thing,4,women,4,police,4,middle,4,executive,3,provide,4,presidential,19
use,4,university,4,russian,4,clinton,3,source,3,take,4,nothing,19
death,4,texas,4,sick,3,looking,3,real,3,democrats,4,election,18
police,4,given,4,year,3,country,3,islamic,3,email,4,court,18
job,4,disaster,4,tax,3,university,3,congress,3,times,4,military,18
elder,4,russia,4,taken,3,watching,3,warriors,3,america,4,security,18
best,4,donald,4,citizens,3,minnesota,3,facebook,3,top,4,fbi,18
big,4,week,4,guy,3,jeff,3,taxes,3,internet,4,senate,18
work,4,real,4,post,3,matter,3,help,3,evidence,4,thing,17
source,4,obama,4,study,3,class,3,budget,3,campaign,4,friend,17
