Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,in_reply_to_user_id,user_id,isRT,tco,Language,Month,Quarter,TweetsTokenized
Join me at City Hall.,45,2020-06-30 16:33:50,Periscope,92,59,NYCMayor,1278003825903726592,,19834403,False,https://t.co/TKOw5wj2mT,en,June,Q2,"['join', 'city', 'hall']"
"We’ve seen COVID-19 outbreaks in other states linked to indoor bars and restaurants.

We’ve come too far in this fight to throw that progress away. We’re re-examining plans to restart indoor dining here in NYC.",210,2020-06-29 19:32:28,Twitter for iPhone,3848,444,NYCMayor,1277686389547597825,,19834403,False,,en,June,Q2,"['seen', 'covid19', 'outbreaks', 'states', 'linked', 'indoor', 'bars', 'restaurantsweve', 'fight', 'throw', 'progress', 'away', 'reexamining', 'plans', 'restart', 'indoor', 'dining', 'nyc']"
"Effective today, NYC is ending punitive segregation in jails for people with underlying medical conditions — and committing to ending solitary confinement for good.",188,2020-06-29 16:41:25,Twitter for iPhone,562,113,NYCMayor,1277643345226010625,,19834403,False,https://t.co/YYFkjZKyfE,en,June,Q2,"['effective', 'nyc', 'ending', 'punitive', 'segregation', 'jails', 'people', 'underlying', 'medical', 'conditions', 'committing', 'ending', 'solitary', 'confinement', 'good']"
Join us at City Hall for an update.,59,2020-06-29 14:09:37,Periscope,70,53,NYCMayor,1277605142951366657,,19834403,False,https://t.co/PynMcXTnzK,en,June,Q2,"['join', 'city', 'hall', 'update']"
"On the 50th Anniversary of #PrideMarch and the 51st Anniversary of Stonewall, NYC celebrates the Black, trans activists who built the movement and continue to lead today.
#Pride",201,2020-06-28 20:56:21,Twitter for iPhone,707,132,NYCMayor,1277345111576363009,,19834403,False,https://t.co/D2FJy0lRoh,en,June,Q2,"['50thanniversary', '#pridemarch', '51st', 'anniversary', 'stonewall', 'nyc', 'celebrates', 'black', 'trans', 'activists', 'built', 'movement', 'continue', 'lead', 'today#pride']"
"Summer is here.
So is COVID-19.
Wear a mask.

Let's protect each other, New York City.",110,2020-06-28 19:21:29,Twitter Web App,1242,212,NYCMayor,1277321240420777984,,19834403,False,https://t.co/HUQlZdp3Jl,en,June,Q2,"['summer', 'hereso', 'covid19wear', 'masklets', 'protect', 'new', 'york', 'city']"
The #NYCClassof2020 is remarkable. Thank you to the @NYDailyNews for highlighting our valedictorians. Their future is bright!,149,2020-06-28 17:54:19,Twitter Web App,86,17,NYCMayor,1277299303011307521,,19834403,False,https://t.co/GrOjl9GTgS,en,June,Q2,"['#nycclassof2020', 'remarkable', 'thank', '@nydailynews', 'highlighting', 'valedictorians', 'future', 'bright']"
"You will always be accepted, included and celebrated in New York City. We’ll shine bright tonight in your honor.
#Pride #LoveIsLove",155,2020-06-28 16:20:37,Twitter Web App,1446,255,NYCMayor,1277275723070353413,,19834403,False,https://t.co/Um5LjdksNt,en,June,Q2,"['accepted', 'included', 'celebrated', 'new', 'york', 'city', 'shine', 'bright', 'tonight', 'honor#pride', '#loveislove']"
You could say Milton Glaser gave New York City it's ❤️. Today we remember an incredible New Yorker and the designer. May he rest in peace.,162,2020-06-27 15:01:17,Twitter Web App,200,35,NYCMayor,1276893369244028928,,19834403,False,https://t.co/Yu8wSZg6e9,en,June,Q2,"['could', 'milton', 'glaser', 'gave', 'new', 'york', 'city', 'remember', 'incredible', 'new', 'yorker', 'designer', 'may', 'rest', 'peace']"
"This week we saw record breaking COVID-19 infections in our country.
@realDonaldTrump’s response?
 
He wants to kick millions of Americans OFF their health care.
 
His cruelty is limitless.",213,2020-06-27 14:01:10,Twitter for iPhone,915,287,NYCMayor,1276878242121764864,,19834403,False,https://t.co/nnKXf9cEUx,en,June,Q2,"['week', 'saw', 'record', 'breaking', 'covid19', 'infections', 'country@realdonaldtrumps', 'response', 'wants', 'kick', 'millions', 'americans', 'health', 'care', 'cruelty', 'limitless']"
