kw_jan,freq_jan,kw_feb,freq_feb,kw_mar,freq_mar,kw_apr,freq_apr,kw_may,freq_may,kw_jun,freq_jun,kw_junYTD,freq_junYTD
trump,21,new,16,united,18,new,18,trump,25,trump,17,trump,117
president,19,national,14,states,16,trump,15,president,24,united,14,president,102
united,17,people,13,trump,13,great,14,united,15,american,14,united,99
great,14,republican,11,people,11,united,13,people,14,president,13,states,88
states,14,house,9,president,10,people,12,states,13,people,10,people,87
people,13,states,9,government,9,states,12,new,12,states,10,new,83
new,11,trump,9,american,8,president,11,house,10,great,8,great,70
american,8,article,8,police,7,american,9,russia,9,help,7,american,58
thank,8,government,8,court,7,government,9,government,9,working,7,government,49
state,7,best,7,new,7,world,8,obama,9,thank,7,house,45
2016,7,big,7,news,7,administration,8,national,9,billion,6,national,43
administration,7,administration,7,fbi,6,news,8,country,9,city,6,administration,39
donald,7,may,7,washington,6,state,8,great,9,police,6,thank,37
department,7,president,6,great,6,second,7,called,8,real,6,news,36
fbi,7,united,6,good,6,house,7,party,8,security,6,white,35
investigation,7,news,6,win,6,obama,6,white,8,government,5,police,32
justice,6,white,6,supreme,5,food,6,police,8,5,5,republican,32
presidential,6,take,5,killed,5,support,6,man,7,military,5,party,32
history,6,york,5,help,5,article,5,committee,7,media,5,obama,32
military,6,party,5,americans,5,york,5,america,6,bad,5,state,31
political,6,thank,5,america,5,white,5,latest,6,new,5,may,31
best,6,great,5,lot,5,man,5,american,5,court,5,man,30
country,5,different,5,white,5,times,5,campaign,5,stop,5,court,29
house,5,official,5,man,5,republicans,5,trying,5,nations,5,country,29
think,5,bring,5,2016,5,republican,5,republican,5,donald,5,federal,28
campaign,5,texas,5,thank,5,washington,4,york,5,department,5,working,27
wednesday,5,american,5,bill,4,women,4,may,5,man,5,2016,27
terrorist,5,fox,4,arrested,4,congress,4,another,5,another,5,campaign,27
nothing,5,tickets,4,left,4,military,4,democrats,5,bernie,5,world,26
islamic,5,world,4,team,4,thank,4,democratic,5,support,4,york,25
working,5,help,4,ruled,4,israel,4,address,4,million,4,donald,25
federal,5,think,4,job,4,political,4,news,4,radical,4,department,25
play,5,campaign,4,russia,4,democrats,4,saturday,4,saudi,4,big,25
thing,5,times,4,national,4,proud,4,team,4,character,4,fbi,25
obama,5,uk,4,save,4,voted,4,virus,4,full,4,best,25
senate,5,trying,4,woman,4,federal,4,death,4,country,4,russia,24
security,4,set,4,conference,4,race,4,administration,4,called,4,senate,24
government,4,published,4,illegal,4,billion,4,matter,4,announced,4,washington,23
may,4,fan,4,house,4,moving,4,senator,4,presidential,4,help,23
fact,4,power,4,bad,4,amendment,4,nothing,4,announce,4,investigation,23
released,4,order,4,full,4,woman,4,fbi,4,trying,4,america,23
work,4,nation,4,report,4,post,4,canadian,4,death,4,media,23
committed,4,election,4,working,4,think,4,donald,4,political,4,americans,22
senator,4,love,4,administration,4,arrested,4,asked,4,social,4,security,22
russia,4,obama,4,ban,4,country,4,told,4,senator,4,election,21
china,4,approve,4,hillary,4,working,4,nfl,4,may,4,history,21
america,4,senate,4,may,4,complete,4,presidential,4,given,4,presidential,21
stop,4,call,4,north,4,fake,4,left,4,broncos,4,think,20
told,4,thing,4,department,4,thursday,4,department,4,air,4,senator,20
law,4,work,4,young,4,called,4,sunday,4,minister,4,supreme,20
report,4,law,3,exchange,4,calls,4,2016,4,left,4,justice,20
proud,4,family,3,immediately,4,media,4,work,4,closely,4,proud,20
million,4,brand,3,federal,4,act,4,investigating,4,party,4,win,19
director,4,nfl,3,finally,4,massive,4,defending,4,hard,4,military,19
night,4,hard,3,reuters,4,history,4,senate,4,national,4,trying,19
election,4,santa,3,media,4,approved,3,state,4,win,4,team,18
announced,4,convicted,3,problem,4,become,3,important,4,week,4,texas,18
corrupt,4,could,3,numbers,4,committee,3,shooting,4,china,4,city,18
west,4,former,3,complete,4,strong,3,radical,4,protesters,4,committee,18
community,4,6,3,investigating,3,trying,3,jeff,4,campaign,4,bill,18
months,4,nothing,3,number,3,jacksonville,3,tuesday,3,together,3,democrats,18
funding,4,little,3,texas,3,city,3,paul,3,super,3,article,18
power,3,bernie,3,press,3,win,3,lost,3,report,3,another,18
interference,3,lot,3,contract,3,lower,3,russian,3,force,3,week,17
attack,3,service,3,security,3,bill,3,using,3,next,3,woman,17
radical,3,usa,3,week,3,blue,3,mahan,3,blizzard,3,minister,17
tim,3,says,3,congress,3,following,3,family,3,making,3,complete,17
caused,3,real,3,city,3,senate,3,lot,3,story,3,political,17
care,3,candidate,3,ready,3,system,3,accused,3,press,3,hard,17
officially,3,hillary,3,use,3,possible,3,attorney,3,winning,3,good,17
honor,3,good,3,year,3,mike,3,nashville,3,supporting,3,called,17
union,3,year,3,death,3,friend,3,sessions,3,looking,3,work,17
news,3,park,3,side,3,party,3,justice,3,calling,3,death,16
person,3,sen,3,list,3,surviving,3,custody,3,live,3,second,16
sanders,3,directed,3,hes,3,held,3,disease,3,supreme,3,left,16
spent,3,understand,3,party,3,available,3,final,3,star,3,final,16
young,3,looking,3,nfl,3,statement,3,second,3,building,3,lot,16
national,3,huge,3,take,3,hard,3,early,3,proud,3,announce,16
spoke,3,4,3,players,3,shutdown,3,proud,3,wisconsin,3,thing,16
illegal,3,committee,3,donald,3,california,3,media,3,judge,3,real,16
michael,3,light,3,justice,3,service,3,sending,3,thought,3,job,16
extremely,3,game,3,care,3,countrys,3,job,3,told,3,killed,16
beastthe,3,win,3,case,3,election,3,flagship,3,northern,3,bernie,16
find,3,virus,3,established,3,idea,3,agency,3,network,3,night,15
paying,3,state,3,final,3,building,3,general,3,foreign,3,stop,15
